Id,Label,InDegree,OutDegree
298371010,2,1,1
200458940,2,1,1
288740978,unknown,1,1
116178462,2,0,1
121504196,unknown,1,2
200458945,unknown,1,1
288740971,unknown,2,1
121504199,unknown,1,2
232905407,2,1,1
28972851,unknown,0,1
378104944,unknown,0,1
86745916,unknown,1,1
24132977,unknown,0,2
41029326,unknown,1,0
3094131,2,1,0
312901250,unknown,0,2
41225768,unknown,1,1
86745922,unknown,1,2
86745920,unknown,1,1
277267869,unknown,1,1
52096082,unknown,1,1
52096083,unknown,1,1
378104937,2,0,1
362959636,unknown,0,2
67383487,unknown,3,1
237289757,unknown,1,1
355127429,unknown,0,1
372534961,2,0,1
378104968,2,0,1
39380305,unknown,1,1
49183401,unknown,1,1
12904992,unknown,1,1
94029104,2,0,1
115542596,unknown,1,1
355127415,unknown,0,1
355941217,2,0,2
149154428,2,19,0
49183409,unknown,2,1
355955844,unknown,0,1
105860601,unknown,0,1
232812034,2,1,1
1180975,unknown,1,3
362959611,2,1,2
312112483,unknown,0,1
378104953,2,0,1
378104951,unknown,1,1
241637720,unknown,2,0
355941201,unknown,0,1
355127400,1,0,1
245964552,2,2,0
23090203,unknown,1,0
49183414,2,0,1
312901268,unknown,3,1
19544326,2,1,0
355941237,unknown,0,2
14938736,unknown,1,1
4967091,unknown,3,0
355955870,unknown,0,1
341011877,unknown,1,1
226419098,unknown,1,1
43361976,unknown,1,0
71798595,unknown,0,1
399709920,unknown,1,0
382913279,unknown,1,2
72986006,unknown,1,1
196255711,unknown,0,1
382913283,unknown,1,1
175123352,unknown,1,0
43361966,unknown,1,2
70834734,unknown,0,1
148572437,unknown,1,1
355941250,unknown,0,2
14938748,unknown,1,1
355941259,unknown,0,1
372534970,2,0,2
139447088,unknown,1,1
346238365,unknown,1,1
2815738,unknown,1,0
116717049,unknown,1,1
60114653,1,1,0
396307637,unknown,0,1
196255739,2,1,0
148572416,unknown,1,2
208901068,unknown,0,2
100769282,2,1,0
194064392,2,1,1
194064396,2,1,1
209037379,unknown,0,1
190986232,unknown,1,1
218059478,unknown,0,2
99501919,unknown,0,1
208901063,unknown,0,2
372691649,unknown,0,1
7842499,unknown,1,1
239189159,unknown,1,0
43980276,unknown,1,1
139447056,unknown,1,1
378657725,unknown,1,0
218084407,unknown,1,1
372691618,unknown,1,2
35976798,unknown,1,1
218084400,unknown,0,1
372691611,unknown,0,2
135973640,2,1,8
280087911,unknown,1,1
38773343,unknown,1,2
28947906,unknown,0,1
337136132,unknown,0,1
190829951,unknown,0,1
234883238,unknown,0,1
28947912,unknown,0,1
234858299,unknown,1,1
11612944,unknown,1,19
28947916,unknown,0,1
124749813,unknown,0,1
190986225,unknown,0,1
236115310,unknown,5,0
238264478,unknown,3,0
22981858,unknown,3,6
110936971,unknown,1,1
238264471,unknown,2,0
150731718,unknown,1,0
110187311,unknown,1,1
92205026,2,16,0
238264465,unknown,0,1
238264466,unknown,1,1
238264463,2,0,1
372534928,unknown,0,2
98658518,unknown,0,1
43336945,unknown,1,3
292524543,unknown,1,1
85046632,unknown,3,0
98658516,unknown,7,1
98658517,2,6,1
85046636,unknown,2,1
98658522,unknown,2,1
17221224,unknown,0,1
43008464,unknown,1,1
43008469,unknown,1,2
155747227,2,1,1
238264452,unknown,1,1
378618121,unknown,1,1
54770026,2,1,1
86339912,unknown,1,1
92547704,unknown,0,1
54770028,2,1,2
55812732,unknown,1,1
54770044,unknown,1,1
54770041,unknown,1,0
261461741,2,1,1
97403101,unknown,1,0
99330135,unknown,0,1
143545720,unknown,0,1
346420501,unknown,1,2
256083012,unknown,1,1
71759106,2,1,2
241505839,unknown,1,1
241505836,unknown,1,1
194064677,2,1,1
241505830,unknown,1,1
306126032,unknown,0,1
12786926,unknown,1,1
241505832,unknown,1,1
12786929,unknown,1,0
12786922,unknown,1,1
98972885,unknown,1,3
71759111,2,1,2
164715640,unknown,1,1
71759115,unknown,1,2
194064667,2,1,1
86838328,2,0,2
86838329,2,1,1
241505842,unknown,1,1
12786937,unknown,1,1
225915361,unknown,1,0
241505846,unknown,1,1
86838321,2,3,1
98972891,unknown,0,2
225915369,unknown,1,1
363170731,unknown,0,1
310171949,2,0,1
73148377,2,1,0
96400326,unknown,1,1
237157743,2,1,1
288490200,unknown,1,0
288490205,1,1,2
48286467,unknown,0,1
363131138,unknown,1,1
225915371,unknown,1,0
177471253,unknown,0,1
364502120,1,1,0
43468680,2,1,1
98972882,unknown,0,1
12786944,2,1,1
73148380,unknown,1,1
70820044,unknown,0,1
230596505,2,0,3
16089352,unknown,0,1
155747607,unknown,1,0
230596503,unknown,2,0
7528296,unknown,1,1
43468667,unknown,1,0
7528294,unknown,1,1
12351708,unknown,6,0
7528299,unknown,1,1
245675715,2,0,1
96400323,unknown,1,1
12786950,2,1,1
310171943,2,0,1
191569916,unknown,0,1
98972870,unknown,0,6
98972871,unknown,1,8
155747600,unknown,1,2
5310814,unknown,1,1
98972859,unknown,1,4
12786971,unknown,1,2
98972856,unknown,0,2
12708160,unknown,1,0
346395427,unknown,1,0
273139658,2,0,1
9587540,unknown,1,1
245675728,unknown,1,1
233027099,unknown,1,0
23236889,unknown,1,4
12708163,unknown,1,0
98066101,unknown,1,0
98972845,unknown,1,2
98972849,unknown,1,1
372691600,unknown,0,1
65747870,2,0,1
310132358,unknown,1,1
28947930,unknown,6,1
17392693,unknown,0,1
58126848,2,1,1
234594098,unknown,0,1
87603849,unknown,1,2
234594099,unknown,0,1
54759799,1,0,1
155747620,unknown,1,1
234594096,2,1,0
234594097,unknown,4,0
12708153,unknown,1,1
71759125,unknown,1,2
98972831,unknown,1,5
63673807,unknown,1,3
272094387,unknown,0,1
1116757,unknown,1,1
8924271,unknown,5,1
233027078,unknown,1,0
241505854,unknown,1,1
218059379,unknown,1,2
86838330,2,0,1
30448826,2,3,1
12708186,unknown,1,0
98972840,unknown,0,2
366996204,unknown,1,1
299086174,unknown,1,0
346395434,unknown,1,3
346395431,unknown,1,0
98972828,unknown,0,5
155733002,2,0,4
241505864,unknown,1,1
272094392,unknown,0,1
218059388,unknown,0,1
237550856,unknown,1,1
96571753,unknown,1,1
339155789,unknown,1,1
175756274,unknown,1,1
155601150,unknown,0,3
175756275,1,1,0
43468614,2,2,0
98972819,unknown,1,5
175756276,1,1,0
162524423,unknown,2,0
58861628,unknown,1,0
12708125,unknown,1,2
223962449,unknown,0,2
339155796,unknown,1,1
339155797,unknown,1,1
299375312,2,0,1
175756281,1,1,0
175756282,unknown,1,1
98972800,unknown,0,1
175756285,1,1,1
386083070,unknown,1,1
158386180,unknown,0,1
3319918,unknown,0,1
113696801,unknown,1,1
106403375,2,1,1
175795868,unknown,0,2
105860663,2,1,1
43468606,2,2,0
22587697,unknown,1,1
386083079,unknown,0,1
339155780,unknown,1,1
106403370,2,1,1
225087827,unknown,3,2
339155787,unknown,1,1
223962457,unknown,1,1
339155786,unknown,1,1
7592802,2,1,0
175756294,unknown,1,1
311674306,unknown,1,1
105821030,unknown,1,1
98551862,unknown,1,0
105821036,unknown,1,2
10769903,unknown,0,1
107039085,unknown,0,1
105821039,unknown,1,3
12708143,unknown,1,2
339155773,unknown,1,1
339155770,unknown,4,2
12708141,unknown,1,0
339155771,unknown,0,1
9323884,unknown,1,1
339155776,unknown,0,1
339155777,unknown,1,1
71784112,unknown,0,2
234594070,unknown,1,2
56279508,unknown,1,0
56279509,unknown,1,1
56279506,2,0,1
156408893,unknown,1,0
100269740,unknown,0,1
196255892,2,1,0
98551851,2,1,0
325239058,unknown,1,1
113657213,2,1,0
5574062,unknown,0,1
43493603,2,3,0
9323874,unknown,1,1
12708133,unknown,1,2
12708130,unknown,1,1
234594075,unknown,1,1
234594078,unknown,1,1
343635736,1,1,1
57176813,2,0,2
108763432,unknown,1,1
135013252,unknown,0,1
21412391,unknown,0,1
160452990,unknown,1,1
194328445,2,1,1
43072614,unknown,1,1
43468663,2,1,1
155640790,unknown,0,1
234227887,unknown,1,1
315975242,unknown,1,1
105860607,unknown,0,1
28933376,unknown,1,1
105860621,unknown,0,1
15243814,unknown,2,1
7592815,2,1,1
43468646,unknown,1,0
105821082,unknown,1,5
155640783,unknown,0,1
155640788,2,1,1
288676027,unknown,1,0
43072609,unknown,1,1
386083038,unknown,1,1
232430929,2,1,1
279180542,unknown,1,1
9323897,unknown,1,1
94646911,unknown,0,1
99476775,unknown,0,1
149575082,2,1,1
3319909,unknown,1,1
43072634,unknown,1,1
105821070,unknown,1,2
43072638,unknown,1,1
43468639,2,1,1
43072636,unknown,1,1
43072639,unknown,1,1
106403381,2,1,1
65312689,unknown,0,2
363591382,unknown,1,1
28933391,unknown,1,2
386083045,unknown,1,1
386083042,unknown,1,1
27061572,2,2,0
390367795,unknown,1,2
209918443,1,1,1
209918442,unknown,0,1
43468626,2,1,1
105821060,unknown,1,1
43072626,unknown,1,1
105821065,unknown,1,1
114553227,unknown,0,1
43468631,unknown,1,0
209918445,unknown,2,2
209918446,unknown,0,1
225915345,unknown,1,1
209918449,unknown,1,1
114553224,unknown,0,1
199473756,2,8,0
99319834,unknown,3,1
29359565,2,93,0
107221038,unknown,0,2
210628998,2,1,1
167356788,2,1,1
146131942,unknown,0,1
200733316,unknown,1,1
200733313,unknown,0,1
372691592,unknown,1,1
69613506,2,1,1
84711843,2,8,1
72301539,2,0,1
72301537,2,0,1
99319826,unknown,1,1
96703683,2,0,2
43322288,unknown,1,2
245950253,2,1,0
280244706,unknown,1,0
43322280,unknown,1,3
355127783,1,1,1
36584676,2,1,0
200733320,unknown,1,1
121386534,unknown,0,1
355127781,1,0,1
40143927,unknown,1,1
355127787,unknown,1,1
58704834,unknown,3,0
355941306,unknown,0,1
188986886,unknown,1,0
269447132,unknown,1,1
355152760,2,1,0
294373988,2,1,0
1430440,2,0,1
224701665,unknown,1,1
92508299,unknown,1,2
372691574,unknown,1,2
200733330,unknown,1,1
363698228,unknown,4,0
355127773,unknown,0,2
67672679,unknown,1,2
106614090,unknown,1,1
94211399,unknown,1,2
224701661,unknown,1,2
67672676,unknown,1,0
43322263,2,1,1
23971275,unknown,1,0
372691583,unknown,1,2
372691588,unknown,1,2
339116239,unknown,1,1
339116237,unknown,1,1
355127763,unknown,0,1
230425556,unknown,1,1
196255811,2,1,0
372691580,unknown,1,2
97285454,unknown,0,1
339116233,unknown,1,2
372980442,unknown,1,0
175467109,unknown,0,1
128930365,unknown,1,1
230425547,unknown,1,2
159495620,unknown,0,1
181911922,unknown,1,0
230425545,2,0,1
196255846,2,1,0
28277820,2,0,1
181911917,unknown,1,0
95621818,2,1,2
78556179,unknown,2,4
181162117,unknown,1,1
209037046,unknown,0,1
196255830,2,1,0
106417960,unknown,1,0
3897406,2,1,0
18738781,unknown,1,15
355113169,unknown,1,0
55655881,unknown,0,1
279483914,unknown,1,1
279483919,unknown,1,1
190829864,2,0,2
279483917,unknown,1,1
279483918,unknown,1,1
156130073,unknown,1,2
399695026,unknown,1,1
79321580,unknown,1,1
339155836,unknown,1,1
226444127,unknown,1,1
3173024,unknown,0,2
339155837,unknown,1,1
245425312,unknown,2,1
94029409,2,0,1
245425318,2,0,2
279483908,unknown,1,1
155640800,unknown,1,2
245425316,unknown,2,1
175795844,unknown,1,2
190829867,2,0,1
196255854,2,1,0
208915908,unknown,0,2
355113174,unknown,0,1
355113172,unknown,1,1
87867121,unknown,7,1
390328482,2,1,1
168767048,unknown,0,1
19965365,unknown,1,3
94671862,unknown,2,1
390328477,2,0,2
21701127,unknown,0,2
312112743,unknown,0,2
54784770,unknown,0,1
403137009,unknown,1,2
49433060,unknown,1,1
156130063,unknown,0,1
187549053,2,0,1
272094468,unknown,0,1
107221092,unknown,0,1
272094462,unknown,0,2
403137011,unknown,1,2
71691961,unknown,1,1
54784761,unknown,0,1
200023968,unknown,0,1
21701149,1,0,1
128930359,unknown,1,1
54745181,2,0,1
199737433,unknown,1,1
124642779,unknown,0,1
67383543,unknown,0,8
73187943,2,1,1
310421092,unknown,0,1
128930350,unknown,1,1
149129137,1,1,0
105992458,unknown,0,2
372691559,unknown,0,2
306190594,unknown,1,0
73187952,2,1,1
372823520,2,1,2
372691551,unknown,1,2
148547171,unknown,1,2
346106748,unknown,1,0
355127752,unknown,1,2
399720440,unknown,0,1
155747593,2,1,0
155747595,unknown,0,1
346106740,unknown,1,0
294505905,unknown,1,0
38930646,2,2,1
149693601,unknown,0,1
372823511,unknown,1,1
372691564,unknown,0,1
94318197,unknown,1,1
71691960,unknown,1,1
294373947,unknown,1,0
73187971,2,3,1
94318194,unknown,1,1
121675204,unknown,1,1
82865807,2,6,0
355127748,1,0,1
355127749,1,0,1
121675208,unknown,1,1
121675209,unknown,1,1
230557271,unknown,1,1
121675206,unknown,1,1
66130307,unknown,1,1
98972797,unknown,1,2
54784799,unknown,1,0
378550654,unknown,1,1
372823505,2,1,2
331630485,unknown,2,0
73305784,unknown,1,1
97021728,unknown,0,1
73173364,unknown,1,1
288597070,unknown,2,0
96678282,unknown,0,1
225665762,2,1,0
225665765,unknown,1,2
71363407,2,7,1
79742247,unknown,1,1
54784792,unknown,1,2
288597078,unknown,0,1
98972794,unknown,1,3
54784817,unknown,0,2
98972778,unknown,0,1
96414834,unknown,1,0
8963740,unknown,0,1
177314510,unknown,0,1
8963748,unknown,0,1
288308506,unknown,0,1
225690880,unknown,2,1
225690887,unknown,2,1
54784805,unknown,0,1
8963730,unknown,0,1
283292063,2,2,1
98972768,unknown,0,1
43468568,2,1,1
8963733,unknown,1,1
8963739,unknown,1,1
8963736,2,0,1
8963737,unknown,0,1
94382859,unknown,1,2
2683636,unknown,1,4
190986406,unknown,1,2
94382857,unknown,0,2
208940824,unknown,0,1
43468575,unknown,1,0
94382851,2,2,1
94382852,unknown,0,1
94607222,unknown,1,2
190986402,unknown,1,0
94382854,2,2,1
8963763,2,15,1
94357873,2,0,1
56133195,unknown,2,0
212449525,unknown,0,1
94382869,unknown,1,2
43468561,unknown,1,0
156144723,unknown,1,2
8963752,unknown,1,2
94382880,unknown,1,2
156144728,unknown,1,1
8963750,unknown,0,1
200576139,2,0,2
8963754,2,0,3
372980290,2,2,0
347134531,unknown,1,1
12772435,unknown,1,1
94382876,unknown,1,1
312219337,2,1,1
226733063,2,5,0
245793037,unknown,3,0
246400480,2,9,0
166101014,unknown,0,1
129380123,unknown,0,1
73173422,unknown,2,1
73173420,unknown,1,1
337200900,unknown,1,1
163080990,unknown,1,1
105992600,unknown,0,2
98972723,unknown,1,2
8938751,unknown,2,2
70110373,unknown,0,1
15928291,unknown,1,0
44538394,unknown,0,1
37377794,unknown,1,0
8938754,unknown,1,1
244686072,2,1,1
248894787,unknown,0,1
8938760,unknown,4,11
98972712,unknown,1,1
29056134,unknown,1,1
312112711,unknown,0,2
238699866,unknown,1,0
98972714,unknown,1,2
29056139,unknown,1,1
98972719,unknown,1,1
98972717,unknown,1,1
238699864,2,1,0
211078729,unknown,1,1
73041603,2,1,2
200576161,unknown,0,1
312219328,2,0,5
98972701,unknown,1,1
225690888,unknown,1,2
226733071,2,6,0
225690889,unknown,2,1
200576179,unknown,1,2
29056127,unknown,1,1
98972708,unknown,1,1
98972706,unknown,1,1
95004485,unknown,1,1
43468594,2,2,0
43468599,unknown,1,0
43468597,2,2,1
218098834,unknown,2,1
225690892,unknown,1,1
225690898,unknown,1,2
225690895,unknown,2,1
94211407,unknown,1,2
96571639,unknown,0,1
155601033,unknown,1,2
310460810,2,1,1
29056151,unknown,1,1
155601031,unknown,0,1
191109437,2,0,2
29056155,unknown,1,1
174529590,unknown,1,2
272515611,unknown,1,1
245939841,unknown,1,0
355152595,2,1,0
245939847,2,18,0
29056147,unknown,1,1
247325136,2,1,0
245939837,2,5,0
245939838,2,5,0
331605616,unknown,0,1
84358077,unknown,1,1
310460802,unknown,1,1
65708130,unknown,1,1
309660388,unknown,0,1
29056144,unknown,1,1
73148445,unknown,1,0
98551994,unknown,1,1
209522745,1,1,1
209522746,unknown,1,1
84358070,unknown,1,1
83619354,unknown,1,2
84358085,unknown,1,2
94093866,unknown,0,1
94710093,2,2,0
218754689,unknown,0,1
172037135,unknown,1,6
127980271,unknown,0,1
29056176,unknown,1,1
155601015,unknown,1,1
29370067,unknown,0,1
68386358,unknown,0,1
245768057,unknown,1,1
94211438,unknown,1,0
84358095,unknown,1,1
29056169,unknown,1,1
308697111,unknown,1,1
29056161,unknown,1,1
155601022,2,10,1
73765814,unknown,1,0
378368635,unknown,0,1
191109445,unknown,2,0
155601024,unknown,3,1
155601028,unknown,0,1
155601029,unknown,0,1
67633018,unknown,1,1
67633019,unknown,1,2
148836221,2,1,1
67647665,unknown,2,1
4860461,2,4,2
246400402,2,9,0
243024143,unknown,1,1
116178677,unknown,1,1
148836228,2,1,1
67633020,unknown,1,1
8963775,unknown,0,2
8963773,unknown,0,1
67647673,unknown,2,1
8963777,unknown,0,1
106628873,unknown,1,1
3608865,unknown,0,1
106628871,unknown,1,3
70834573,unknown,0,1
7278976,unknown,0,1
116178688,unknown,0,1
12879268,unknown,1,0
148836219,2,1,1
95596506,unknown,1,1
155312127,unknown,0,1
2512477,2,0,22
148836241,unknown,1,1
191423302,2,2,1
106628863,unknown,1,1
106628864,unknown,1,1
43033198,2,1,1
35516310,unknown,1,2
94646800,unknown,1,1
269447143,unknown,1,1
31215438,unknown,1,1
175492214,unknown,1,1
152987326,unknown,1,0
55919691,2,1,2
189134900,unknown,1,1
148836238,unknown,1,2
230439993,unknown,1,2
230439994,unknown,2,2
230439999,unknown,1,2
209811752,2,1,1
230439991,unknown,2,1
31636054,unknown,1,0
230439990,2,1,1
127402893,unknown,1,1
245439819,2,6,0
48154681,unknown,1,0
196255925,unknown,1,0
230464945,2,1,1
385989461,2,0,2
314119264,unknown,1,1
346395299,2,1,0
13276571,unknown,0,1
224701519,unknown,1,2
99462064,unknown,0,1
21426992,unknown,0,1
134406323,unknown,1,1
31636038,unknown,1,1
94632193,unknown,0,1
47059788,unknown,1,0
97731423,unknown,1,2
98619103,unknown,1,1
95621946,unknown,1,0
226444277,unknown,1,1
399720546,2,0,2
355941451,unknown,0,1
243787916,unknown,0,1
94632183,unknown,1,2
103761902,2,1,0
226444286,unknown,1,1
272501026,unknown,1,0
196255930,2,1,0
232905682,2,1,1
390353361,unknown,0,1
331605557,unknown,0,1
339155988,unknown,1,1
99319999,unknown,4,1
272501014,unknown,0,1
94500456,2,22,0
179149707,unknown,1,1
99095289,unknown,0,1
355941473,unknown,0,2
190829755,unknown,2,1
36848708,unknown,0,1
339155992,unknown,1,1
372980325,2,2,0
78214879,2,0,4
372980328,2,2,2
4860508,2,1,1
362959430,2,2,2
340402063,unknown,1,1
94632169,unknown,0,1
269103156,unknown,0,1
355941463,unknown,0,1
355941464,unknown,0,1
200733400,unknown,1,0
362959439,unknown,0,1
355941461,unknown,0,1
190829768,2,39,0
355941467,unknown,0,1
243787940,unknown,1,1
209037166,2,0,1
33339524,unknown,0,1
269103150,unknown,0,1
78214885,unknown,1,1
192047167,unknown,1,1
55905114,unknown,0,5
245439831,unknown,1,2
43994642,unknown,2,0
355941493,unknown,0,1
190829741,2,9,2
269103147,unknown,0,1
355941495,unknown,0,1
245439834,unknown,1,2
245439835,unknown,2,1
372969988,unknown,1,0
245439832,unknown,1,2
62131751,2,0,2
245439833,unknown,1,2
372980307,2,2,0
245439836,unknown,1,2
245439837,2,6,0
352368865,2,1,2
78214872,unknown,0,1
362959412,2,1,2
190829750,2,18,1
269103134,unknown,0,1
69745184,1,2,0
355941480,unknown,0,1
190829754,2,2,1
190829751,unknown,0,1
355941489,unknown,0,1
190829747,unknown,1,1
245439829,2,6,1
190829748,2,0,1
190829749,2,10,1
245439823,unknown,1,2
245439824,unknown,1,2
245439822,unknown,1,2
245439827,unknown,1,2
245439825,unknown,1,2
245439826,unknown,1,2
217608179,unknown,1,0
209076732,unknown,0,1
98815973,unknown,1,0
218308979,unknown,1,1
149668734,unknown,1,1
15375440,2,0,1
245661230,unknown,1,1
140101339,unknown,1,1
245661234,unknown,1,1
220453142,unknown,1,1
312876019,2,13,1
218098820,unknown,1,1
366798763,unknown,0,1
218098827,unknown,1,2
268969775,unknown,0,1
18342904,unknown,0,1
354702805,unknown,1,2
220453156,unknown,1,1
312219422,unknown,1,1
8938716,unknown,11,8
105992513,unknown,1,2
245661215,unknown,1,1
245661219,unknown,1,1
190105523,2,0,1
209037145,2,0,1
372980334,2,2,0
24107716,2,1,0
372980337,2,2,1
272094569,unknown,1,1
312508348,unknown,1,1
70677319,unknown,1,1
94054320,unknown,0,2
94343291,unknown,2,2
195449994,2,1,0
94671783,unknown,2,1
272094570,unknown,1,1
272501089,2,0,1
272094571,unknown,1,1
105992562,unknown,0,1
54902493,unknown,1,0
94343283,unknown,1,2
93603234,unknown,1,1
248894826,unknown,0,1
73002101,2,0,1
39027073,unknown,1,1
18342936,unknown,1,1
245425268,2,2,1
272501078,unknown,1,1
105992553,1,0,2
91951375,unknown,1,0
298938695,unknown,0,1
81744473,2,1,0
94343272,unknown,1,1
94343271,unknown,0,1
309938885,unknown,0,1
309938882,unknown,1,1
309938886,unknown,1,2
94343278,unknown,0,1
224280407,2,0,2
224255485,unknown,0,1
245925170,unknown,1,0
218162118,unknown,1,0
399720575,2,1,2
340876959,unknown,1,1
73305674,unknown,1,2
355127601,unknown,0,1
73305671,unknown,1,0
41514811,unknown,1,0
94343266,unknown,1,1
218162120,unknown,1,1
81744469,2,1,0
45684820,unknown,0,4
24974748,2,1,3
8424985,unknown,1,1
22942602,unknown,1,4
105428618,2,0,1
231994093,unknown,1,2
96492689,unknown,1,1
87314000,unknown,2,0
98605520,unknown,1,1
241491356,unknown,0,1
43493410,unknown,1,3
17289464,unknown,1,1
218098789,unknown,0,1
272686706,unknown,1,0
98605525,unknown,1,1
43493418,2,1,0
313180121,unknown,1,0
43493419,unknown,1,2
105428626,2,0,2
74426064,2,3,1
245347166,2,0,1
87735077,unknown,1,2
17289480,unknown,1,1
149140916,unknown,1,0
45434757,unknown,1,9
17289470,unknown,1,1
17289471,unknown,1,1
7934884,unknown,1,2
224965190,unknown,1,1
114500517,unknown,0,1
98605515,unknown,1,1
231994074,unknown,1,1
363224442,2,1,1
363224440,2,1,1
13394080,unknown,1,2
376283896,2,0,2
231994070,unknown,1,2
43493431,2,2,0
43493434,unknown,1,3
209708391,unknown,3,1
43493433,unknown,0,1
215419701,unknown,1,0
209708395,unknown,2,2
43493436,2,2,0
41186773,unknown,0,1
116178775,unknown,0,1
105428630,unknown,0,2
224965187,2,1,2
363224448,2,1,1
105428648,unknown,0,1
87735055,unknown,1,0
288544386,unknown,1,1
231994080,unknown,1,1
198812380,2,0,1
114500531,unknown,1,1
390249852,unknown,3,0
268798909,unknown,0,2
288544389,unknown,1,1
94382517,2,1,0
16114676,2,1,0
279076417,unknown,1,0
279076414,unknown,2,1
43493444,2,2,0
218084121,unknown,0,2
272686736,2,3,0
43493448,unknown,2,2
363224439,2,1,1
106339751,unknown,1,1
36716791,2,2,3
310053612,unknown,0,1
86863553,unknown,4,2
106325115,unknown,1,0
390524408,2,1,1
13394097,unknown,1,1
10951180,unknown,1,22
48996896,2,0,1
231994059,unknown,1,1
231994064,unknown,1,2
231994066,unknown,1,1
