Source,Target
148863776,149557171
148863776,149704411
225903541,225903543
238213118,238443449
84371147,84757744
29950723,29950730
29950723,30846014
226446167,225674729
226446167,226446196
161943676,145628019
13949202,18858325
13949202,1367540
13949202,32708056
12564067,121879716
29058200,29058208
225903543,193655121
94595432,94595077
194052845,157930723
84371153,84712358
378670367,378670373
224243802,224707586
224243802,224627494
223097307,232431898
29950730,29950741
106391517,106832865
3043196,12068
225903550,225903943
157581738,157581736
157581738,157602787
157581738,188793519
148863745,148863756
226446175,225015345
226446175,225898863
14965925,121657231
378670397,277393596
135290574,155746952
98068542,99669015
106391520,106391517
183079393,224985148
29950741,29950746
183079392,170156008
339643064,339261583
339643062,240218766
339643062,226821074
288546162,113295437
288546162,288692217
148863756,148864802
339643067,340072989
355943342,257405341
29950746,29950772
29950746,39692773
378670382,378670384
191769307,193049478
226446186,226446790
378670384,378670388
12182590,58907824
223097308,232903075
378670388,378670390
378670388,378670397
390380955,391145803
390380955,390385279
43153500,68805482
43153500,43453943
68624231,68624624
97248724,17082733
97248724,31168505
96573736,32688195
68624235,19062329
58378359,236337974
58378359,363314688
58378359,308019955
339261636,339643103
288150062,288467230
113816959,113817097
94306780,94306779
175469000,175791624
390066764,390068768
226446124,151255339
99910696,99910702
99910698,99910696
94306779,94313557
71483118,71787542
151262095,149570219
151262095,72361976
339643017,226821074
339261655,64096687
223097345,246406743
223097344,245479508
71458178,72659140
339643019,64096687
73293386,38808964
99464111,100418240
99464111,99211804
272332169,272682825
230413261,232468570
72474986,187155749
226446131,226446167
157581700,157581680
378356105,378469970
71458164,72306200
230413259,230413257
230413259,232438397
230413257,232438397
230413257,232907282
71458167,19270209
71458167,72310481
94017601,94640561
157581707,157581373
157581707,157581680
339643020,339262166
339643020,339643019
294454033,85253710
272332152,111785471
157581704,157581680
157581704,158585844
272332157,272332155
157581709,157581680
195712681,209800081
272332155,272464543
272332155,146021345
157581708,157581680
121388451,121654858
101653970,225859160
223964858,223964861
223964858,155983116
378670348,288396173
312903558,310492318
224204166,224731234
70783241,29176487
70783241,71464404
37904197,72306919
156421113,155759667
43403023,43413366
43403023,43397277
43403022,43397277
43403022,68705160
29058179,29058188
43403027,43397277
43403027,47146402
43403026,68797112
43403026,43397277
224243774,224707201
224243774,141571704
224243772,224243774
224243771,224243772
401185518,355092359
224204168,225906838
224204168,224204166
239202282,244618414
207928853,201398499
224204151,139481140
224204151,224695878
279446785,87948664
224204155,224698569
43403031,43397277
43403031,37214829
43403030,43397277
43403030,43389478
241493082,241538994
288414360,288553176
288414360,254273744
311530375,315866098
96969757,96969543
224243762,224243766
224243760,224243762
224243760,225680853
224204158,225987234
224204158,224746940
224243766,105866234
94042633,94188277
168887479,95077818
36665530,44564655
106366598,106366227
106366598,106417608
43153483,43153479
106366593,106366227
106366592,106366227
106366590,106366227
106366597,106366227
209064452,209846311
106366595,106366227
76774066,186481223
224243751,225087109
224243751,142913708
339079292,339114955
339079292,339553269
224243754,224243757
224243754,225040359
43153479,43388675
43153479,43450875
339079296,339096341
339079296,132108957
120422276,27713119
224243757,225015214
224243757,224243760
106366588,106366227
339643103,339643102
339643103,339642096
106366587,106366227
106366581,107198352
106366581,106366227
339643102,340072827
106366586,106366227
106366586,197480855
29058188,29064716
95584550,28997669
7502244,234899430
224243741,224243746
224243741,225011884
239241881,245659590
312903568,310514123
224243746,224243751
224243746,225867505
13014969,22670528
106366578,106779685
106366578,197480855
106366578,106869081
106366578,106366227
378513408,378649727
378513408,378646779
106366576,106366227
106366576,261455605
72027559,72360797
106366575,106414899
106366575,106366227
191386699,191386705
218072913,218312007
710390,43342132
710390,43140007
43153497,43388675
43153497,68799676
218072910,19170155
218072910,218144923
43153492,43153497
156107060,156189849
190107417,190107206
190107417,191390973
238384536,244650403
238384536,243780810
151276627,224759406
139567300,139264192
43153485,43153492
339079285,339271976
339079285,339156801
96980114,98605819
96980114,96980111
87302951,84368947
244688603,245251473
244688609,244688603
244688609,245724977
15074194,15253051
71458219,72659140
115637929,6357438
339079255,339079260
148838708,148838850
148838708,149560632
4969174,74602557
96980103,98143753
151262000,149880130
96980109,98620728
96980109,96980103
225903527,225903533
209064416,209865519
209064416,20009648
115637919,115638362
339079260,339079262
390341229,391039173
390341229,258101194
390341229,390533755
390341229,390351524
390341229,278422748
390341229,390511770
390341229,299051748
390341229,390516961
3899847,232464796
3899847,3877875
339079262,339648658
246113971,240785019
54747116,67609337
54747116,54886124
378381088,378454923
337138467,386001170
52530044,163621517
105980677,261463571
339079238,339099986
339079238,339079255
390341215,390586696
105980671,73096497
390341219,391952822
363540361,363712625
363540361,334253683
34855135,232923963
105980668,106394681
219983089,245716755
17316771,40420447
81443832,56373938
245217032,246108677
198736116,198736120
175494035,94032748
245217028,245217032
198736120,79478352
198736120,200990273
94149412,101444804
94149412,91941001
96441973,94184474
309912151,312829430
175494049,180443057
156421150,173567448
155432005,45766
3307229,3307215
175494042,175494049
75981963,99208746
75981962,94690878
49146952,27750781
96441964,94183767
175494055,175494063
232079558,94554423
3307215,2291756
49146964,310125783
75981951,79982711
75981950,118269889
75981956,121502656
88976834,88975457
94042674,94174767
196111476,3995803
54786733,69347847
92089543,92507188
92089543,95666987
105980697,106302011
105980697,106402446
175494063,175494071
105980692,247943534
99176144,272419436
307998812,308007318
277373532,272683595
277373531,274775840
225325257,15745449
175494071,175494081
23092303,98658080
105980689,106388155
105980683,106417558
29504621,30276715
331554111,331562466
14926262,15883955
27564622,6886511
27564622,279237851
58271345,179281982
66421754,66421580
66421751,66421580
331554123,178312197
312785864,334342981
23381397,12806647
246363180,246363232
331554121,337069542
331554121,332178859
37365530,235129964
48010230,97403694
331554127,331554129
96980093,84676782
331554129,256690860
312496462,296778932
96980095,97065969
96980095,96980093
71483038,71787765
66421761,66421580
104122013,245770852
66421760,66421580
331554130,331554132
331554130,336457465
163596674,163596671
331554132,336457465
331554132,331554135
163596678,163596671
331554137,337099368
163596677,163596671
331554135,346234334
163596675,163596671
331554139,331554137
163596679,163596671
380226343,380202118
13171856,234642436
224639742,225321659
224639742,226607236
310109656,310686190
331554149,331554137
331554148,331554137
99635900,107942565
99635900,99635905
105980802,194027815
105980802,247943534
99635905,107942565
216500244,113539151
91821693,91822950
98960992,98961059
98960992,98961001
98960992,99976142
98960992,98961003
163596693,112485870
157581688,157581680
244713953,244713957
244713953,245217813
245506130,246140269
244713957,244714082
106102964,119656437
27156905,19732214
224639766,225321659
163596681,163596671
163596680,163596671
163596680,164107008
163596685,163596671
163596684,163596671
163596683,163596671
163596682,163596671
157581699,188652280
157581699,157581680
157581699,188652277
157581699,188652318
157581697,157581680
245413913,246400985
383011363,379981859
157581694,157581680
390066802,392668953
390066802,390068768
66421742,66421580
66421741,66421580
66421741,14090575
66421747,66421580
66421745,66421580
66421744,66421580
218139088,73145456
66421748,66421580
234621427,114547711
288282042,299176833
98960964,99222895
241493230,241564632
241493236,241493242
241493235,241493305
241493235,238264471
98960969,99222895
71483049,71989395
71483049,71788720
35832242,121452553
88002995,3509407
88002995,66420530
435833,124949403
435833,120019031
435833,18818183
435833,3587466
435833,199945129
66421736,66421580
66421735,66421580
66421735,196106465
66421734,66421580
66421739,66421580
63886064,121810215
113841828,115072067
155760725,155759301
155760724,155759301
98960976,99854427
155760727,155759301
157581672,158654355
157581672,160934215
157581672,162580133
157581672,157929208
157581672,157581671
157581672,96939922
157581672,158627579
72592088,238201313
203901453,121946882
49948079,355095960
69601246,69980124
339261714,152033169
167647851,79902301
167647851,376254965
190949615,190949619
43128663,43128652
43128661,43128652
43128661,43465484
70469153,85408193
70469152,70469008
70469159,70469152
92692809,315977175
92692808,92692453
43128658,43128652
163714169,105908710
163714169,164124950
98960946,98960943
98960945,98960943
98960944,98960943
362840573,362940564
363251081,363729644
96548608,94655633
98960949,98960943
98960948,98960943
27156930,96620780
98960947,98960943
72052681,72399758
48288343,43388928
148549723,149691712
43128672,43128652
98960956,106360044
98960956,99226765
362840584,363780463
94174371,94374238
94174371,94174202
163714174,163714177
163714174,105908710
94174370,94174202
98960959,99222895
98960958,98960956
272753110,163723362
163714177,164124769
91821679,91821686
91821671,91821679
2607443,22837997
2607443,87626486
2607443,22837835
2607443,10398166
43128679,43128652
98960924,99222895
163004178,386095359
29925601,29931724
56174767,70410578
148838698,26481699
99910513,99910511
91821686,91821693
98960930,99222895
27156961,19733376
98960933,99129095
163714196,163802964
98960937,99222895
36401694,58304932
363251072,363742062
279471795,87046353
68624357,35932604
71458036,72001774
71458036,21456350
331529190,331562122
331529190,331624882
68624354,68624357
312364829,57138711
98960901,98960904
27156971,98059615
121506385,118271424
363290654,363651824
69615847,100832039
98960906,99154794
331529185,332312510
331529185,331556962
98960904,99829286
230452813,232903605
224243738,224243741
98960909,113589312
98960909,98960906
245242177,245795488
245242177,67220406
245242177,67220792
163846000,163843547
376285580,376285584
376285580,381159266
245242180,246418117
376285584,381159266
2607435,22837842
2607435,22838028
2607435,2209356
2607435,22837904
98960913,98960910
98960913,113852719
310109639,314833118
98960910,99171114
98960910,99242187
98960917,99191231
331529196,331615598
331529196,331557014
331529195,258833798
331529195,331562122
186548259,272630046
224204142,224667910
224204142,224204155
187155749,188638043
66974674,219927785
312364809,310166977
312364809,312775469
96259706,96936902
191504228,190044268
218164096,288469971
218164096,288734134
106930409,121675124
194027717,189702177
224204146,156514541
115241761,234583505
175783118,252049010
224204149,224204146
86879807,9157539
71458047,71469588
71458047,96188859
175086408,175086544
175086408,179061741
69615864,67632399
69615861,67630837
194027724,157859979
194027724,189680934
331554109,331575563
225075799,154382450
225075799,225293472
70469182,70469153
